1.386127451545075273e-01 1.182197241241364910e-01 1.189207965614421936e-01 1.106944302761882215e-01 1.091904196957030060e-01 1.061387914407942862e-01 1.050859273621225776e-01 1.053534039111118925e-01 1.042471295654267965e-01 9.902673958042834679e-02 1.015992995770193252e-01 9.385586363284863232e-02 9.508328169671925734e-02 9.349660869865672463e-02 9.185865223738137741e-02 9.131016363649946399e-02 9.002726973619051831e-02 8.956739800136168106e-02 8.941575206395876996e-02 8.877190367094914270e-02 8.767019081685331616e-02 8.718444880115419626e-02 8.774460332259492734e-02 8.588307191445321287e-02 8.659048593859948462e-02 8.580452031556611014e-02 8.622771929509999433e-02 8.586837790922528801e-02 8.500258895031327644e-02 8.411779615863490545e-02 8.412628766325806751e-02 8.449634014804946469e-02 8.401726713952878400e-02 8.361171802156487642e-02 8.365287132980850360e-02 8.315743182278473311e-02 8.326044247758818129e-02 8.172113919299640872e-02 8.238718941719458400e-02
1.297392891682357385e-01 1.020796551382451289e-01 1.010914555324990693e-01 9.194060095799488908e-02 8.989233860069818782e-02 8.596312318566200206e-02 8.393236434325544726e-02 8.393565732034412308e-02 8.272650825200422720e-02 7.947442888058081634e-02 7.884160646882029666e-02 7.286743236074921803e-02 7.255541635522491650e-02 7.044317101807684445e-02 6.912389375843561168e-02 6.891673393423811134e-02 6.672328800289915873e-02 6.683970988498569299e-02 6.592225943953224088e-02 6.501477191160139057e-02 6.458815962796188304e-02 6.379492637859961179e-02 6.351965151896321604e-02 6.298533627947530689e-02 6.300697115230367851e-02 6.235582797608446581e-02 6.255174024180440440e-02 6.249811187948143415e-02 6.144219045815345337e-02 6.119291482005646821e-02 6.048098691263205373e-02 6.076148515197593580e-02 6.012572679726893576e-02 5.953021279863822401e-02 5.976714086844915619e-02 5.959124724340487955e-02 5.929489231992741971e-02 5.786201164470793079e-02 5.885584869592886542e-02
1.333361263237554106e-01 1.023573153439599759e-01 9.665091356509770970e-02 9.196450463237701434e-02 8.834489188876332166e-02 8.587443341665254581e-02 8.242661565931883039e-02 8.239025176904435366e-02 8.042122147570140989e-02 8.174993894167370545e-02 7.696695110199069934e-02 7.612590164453159058e-02 7.214761064192815043e-02 7.026642671970495524e-02 6.920140469949881412e-02 6.875626475938588500e-02 6.857768926664777054e-02 6.752069808808092155e-02 6.616693785893597302e-02 6.636468150659860510e-02 6.540694029583657421e-02 6.516250264261769232e-02 6.459983078087572217e-02 6.424768669748558148e-02 6.388016961033241015e-02 6.372306189319140723e-02 6.316637575794488424e-02 6.285874678356846712e-02 6.262992114276556832e-02 6.254875940934838396e-02 6.159527843416465198e-02 6.181450523803522223e-02 6.178353080687336990e-02 6.142158685698025089e-02 6.073019478185083531e-02 6.048334433593592629e-02 5.998753721715289339e-02 5.962869363595437594e-02 5.972010748767003774e-02
1.430496420793717638e-01 9.604314028637619960e-02 8.971138588257483726e-02 8.436532056700456195e-02 8.091298509277174145e-02 7.813076213254399605e-02 7.507066445399832033e-02 7.333524298951381304e-02 7.224672715879394691e-02 7.073765616446464621e-02 6.840291099490478088e-02 6.422420687663596417e-02 6.067841319387869137e-02 5.884861937972227230e-02 5.812176794857489004e-02 5.718551201398443251e-02 5.571344340858469524e-02 5.516345636604355618e-02 5.432428089095847623e-02 5.363842293280030038e-02 5.295517577257410208e-02 5.245921048458060398e-02 5.176533198519309847e-02 5.154064037994642022e-02 5.148216639372063530e-02 5.117407124817109632e-02 5.011278585967014060e-02 4.995228469494321366e-02 4.912384581339317158e-02 4.984089407390360216e-02 4.916082798816640009e-02 4.886942878532682388e-02 4.843448316004459603e-02 4.837722272226632758e-02 4.702980120357101723e-02 4.738089300722793384e-02 4.723489861664893763e-02 4.632372000956843511e-02 4.684667404216230624e-02
1.273101081565038428e-01 1.003704561481800206e-01 9.424763619833882722e-02 8.882224954246734083e-02 8.561362378785915273e-02 8.225358552674948143e-02 8.012454720942052688e-02 7.800597003906430127e-02 7.622685252551145152e-02 7.469633346666407214e-02 7.355385750709850234e-02 6.811224555722657226e-02 6.422318743717066181e-02 6.310867660061156292e-02 6.220897547858638549e-02 6.080333822137379274e-02 5.934641709183209601e-02 5.815895044980370909e-02 5.766627415404167178e-02 5.718183011040436914e-02 5.656910375237839128e-02 5.622533017271152955e-02 5.579053294580636757e-02 5.513104398656173272e-02 5.481874073884173554e-02 5.412342775049351629e-02 5.338832647739205628e-02 5.345441559849625768e-02 5.308713843246061492e-02 5.217201201998994398e-02 5.182979998318409942e-02 5.221413894719328930e-02 5.123961277794298469e-02 5.120001739938659369e-02 5.061963718259102074e-02 5.056297562718934518e-02 5.025343386932074746e-02 4.979358196893280547e-02 4.938005932561446293e-02
1.225450632079506247e-01 9.684649399799299951e-02 8.955088836379336559e-02 8.539140702758514501e-02 8.190378400467174247e-02 7.925987008775994824e-02 7.736780532162869373e-02 7.410231059386737651e-02 7.276994445648057863e-02 7.163375466615894138e-02 7.028109294001805285e-02 6.565317488130620327e-02 6.080541055792112320e-02 5.992885060549384135e-02 5.909936359886279467e-02 5.742848267783613736e-02 5.639840333053383614e-02 5.555954450784283960e-02 5.451587022565044377e-02 5.433599141885259165e-02 5.403269329935263265e-02 5.363603744634851817e-02 5.208367075638145605e-02 5.190685790444399955e-02 5.128367103816433570e-02 5.108753091413088115e-02 5.047702376681910408e-02 5.027067268696047697e-02 4.985352782964738716e-02 4.950100792386383924e-02 4.952389283239118367e-02 4.875121778598884292e-02 4.892746533186660002e-02 4.820169351863127366e-02 4.815525022111093179e-02 4.770138457553495248e-02 4.766974709340567051e-02 4.723711415015351134e-02 4.724318237720201430e-02
1.143262815196357529e-01 9.495353723958650793e-02 9.027811875914126816e-02 8.629071418390471537e-02 8.360939016701041115e-02 8.039230043468802156e-02 8.069376981190834464e-02 7.829249621878779652e-02 7.680006161688202049e-02 7.414000323780653434e-02 7.573651670983400086e-02 6.868928216497027783e-02 6.695257708478934144e-02 6.615082990594739476e-02 6.543901061584138368e-02 6.404055852219817102e-02 6.341817039223104913e-02 6.228590822405094540e-02 6.235073436078140963e-02 6.190944078555515873e-02 6.130535022431228553e-02 6.075597086049229489e-02 6.036715362476147845e-02 6.057845697275582308e-02 6.012820874821858674e-02 5.946550219111169933e-02 5.897989487434593392e-02 5.908439453316281093e-02 5.833305967728339564e-02 5.796290407047251930e-02 5.758602236372982464e-02 5.740012831338356381e-02 5.740075944172579048e-02 5.679472266481307152e-02 5.679285473433717812e-02 5.686599327999596748e-02 5.643356723873902553e-02 5.576565446154425898e-02 5.619086687231326926e-02
1.316654085114501993e-01 1.030832054277481397e-01 9.399925652964047362e-02 9.267401867465258070e-02 8.757697107590395325e-02 8.618689761222014800e-02 8.321884724118769339e-02 8.137184526472333868e-02 7.912097083727484548e-02 8.145279642077751792e-02 7.736636053422825399e-02 7.537316766019716563e-02 6.957495260189189290e-02 6.817808772834865749e-02 6.750965255076904481e-02 6.656989341421806761e-02 6.637079833215105140e-02 6.536993850916988924e-02 6.412836742329466877e-02 6.387140247712549956e-02 6.376128264572519799e-02 6.275839034584825005e-02 6.208472974162131119e-02 6.178506077462996016e-02 6.127807271953822355e-02 6.109590950308706886e-02 6.035183193329042572e-02 5.975012027593812336e-02 5.971142715078518043e-02 5.959708715515424360e-02 5.952313642071126176e-02 5.891749107773497363e-02 5.904443849639334774e-02 5.853760080413949324e-02 5.779997210688155723e-02 5.808028580463604762e-02 5.755741271549916216e-02 5.764793681008972825e-02 5.716972902461611716e-02
1.182638339387502291e-01 9.318643358964101564e-02 8.650744384581590674e-02 8.202064595231559063e-02 7.884817935506466258e-02 7.573323012236604646e-02 7.428754371862440753e-02 7.193304856322578489e-02 6.979504400590448576e-02 6.830036269820471961e-02 6.747238344118580700e-02 6.193827006098601151e-02 5.798379536299277937e-02 5.744115669010325942e-02 5.585654475871472402e-02 5.485448120678514811e-02 5.406187994753927639e-02 5.342308459318687031e-02 5.237722519925890052e-02 5.192735694352212938e-02 5.152420243050571946e-02 5.085556636776487893e-02 5.085194970269232839e-02 5.009444787928261922e-02 4.878368205349293413e-02 4.883406326104187956e-02 4.821392562001899917e-02 4.789112389217278776e-02 4.803196215947169723e-02 4.741348453756797504e-02 4.728040951070487663e-02 4.692220295089145898e-02 4.603055694265709846e-02 4.636357058615891980e-02 4.540810808022641143e-02 4.527583834361856990e-02 4.538289467886347239e-02 4.514934196796248356e-02 4.465811061675267063e-02
1.271493337264550383e-01 9.651498364381866368e-02 8.867425129009587348e-02 8.510760882536180794e-02 8.114344219310984374e-02 7.896270241591236971e-02 7.540476725614844722e-02 7.425222605279255261e-02 7.286935067948754896e-02 7.401295707839818105e-02 6.937691953730595884e-02 6.766145650046680171e-02 6.343760185013803954e-02 6.126644328952078611e-02 6.020466788710644723e-02 6.010096049480591340e-02 5.872481737241812966e-02 5.832688779981054505e-02 5.681354298093075489e-02 5.608971827260317983e-02 5.582659319211408233e-02 5.580106329776862023e-02 5.549928155970396126e-02 5.464151623032402483e-02 5.467749381769686223e-02 5.471814130217260430e-02 5.372850747556132123e-02 5.347893934372772995e-02 5.329246627083262383e-02 5.252671663324205709e-02 5.233428639748349820e-02 5.197709378695233862e-02 5.218465740645879258e-02 5.199581651653135961e-02 5.071584321781386073e-02 5.176275356050313858e-02 5.095164655201893378e-02 5.103741788671098401e-02 4.994864783575617140e-02
