1.017261148825228806e-01
9.081759632785012248e-02
8.521895377745938860e-02
8.139459831928624878e-02
7.849816710312686185e-02
7.629460349432562460e-02
7.430802316160688148e-02
7.283622004424634977e-02
7.132374257626686309e-02
6.995701141964910663e-02
6.875594853787067584e-02
6.777109439479253594e-02
6.689384514923407687e-02
6.594514792944120019e-02
6.539564844720531511e-02
6.445466013643746939e-02
6.380475191840750959e-02
6.308242984346966453e-02
6.253191147953689188e-02
6.196410527119473877e-02
6.150131751480990283e-02
6.131208027735445681e-02
6.103992750078432450e-02
6.078477474051226237e-02
6.053251903402310369e-02
6.026506098203912587e-02
6.007632179504003578e-02
5.984531496403759643e-02
5.958184315972052392e-02
5.944899584684325278e-02
5.925699707251767812e-02
5.901910063871863149e-02
5.882717658735778232e-02
5.865833827570347825e-02
5.847937871340155858e-02
5.823944691001035207e-02
5.811840780993168115e-02
5.795837942311720531e-02
5.785624222395314292e-02
5.759460761341620577e-02
5.754799704181613740e-02
5.733670737006380663e-02
5.716652758674006796e-02
5.702276725295873233e-02
5.696643417893449551e-02
5.667936715246594398e-02
5.657814330271576653e-02
5.650758685739857429e-02
5.632041623596624469e-02
5.617770430529075987e-02
5.603603741064581978e-02
5.596650944333590033e-02
5.582585857597163054e-02
5.572564058163484435e-02
5.567802673243568007e-02
5.554032342504150455e-02
5.541661216168692478e-02
5.529811194183548162e-02
5.523903567731491826e-02
5.518139989800641132e-02
5.508286841726838662e-02
5.502620860906953792e-02
5.487045575985270013e-02
5.481946873327397940e-02
5.469166551041750729e-02
5.460862965900601523e-02
5.458917622019919536e-02
5.445212646983121213e-02
5.436331784049328736e-02
5.429501057139701770e-02
5.431593120139754233e-02
5.416121658867315003e-02
5.402240348416266491e-02
5.399984160382543391e-02
5.395662954372175413e-02
5.380170901141422685e-02
5.374671311523584322e-02
5.374510584169586713e-02
5.363554706103606379e-02
5.353633969024849254e-02
5.346105722375648489e-02
5.336983801609411493e-02
5.335067600453914649e-02
5.322092727866707673e-02
5.314160015710722718e-02
5.310172389605485876e-02
5.304820730391348466e-02
5.293549950270052401e-02
5.288068560023764797e-02
5.290593960926834316e-02
5.277990731958111248e-02
5.273987205707220821e-02
5.274249094596560050e-02
5.254967002907110635e-02
5.253143332246008185e-02
5.247194181440310856e-02
5.240708251220697195e-02
5.237837103481288170e-02
5.225716481313728845e-02
5.227535755441370391e-02
5.216882512196028415e-02
5.206046624263765965e-02
5.209277468590400167e-02
5.195874730348228748e-02
5.194839171086956808e-02
5.186844454236292506e-02
5.177076730024360307e-02
5.174016169669713033e-02
5.167440368127655670e-02
5.167563725449718370e-02
5.158373250980859137e-02
5.153121568903567401e-02
5.144970141544703834e-02
5.147536144471019648e-02
5.140842274444471643e-02
5.137536569153045712e-02
5.132020690864332740e-02
5.124465873608847338e-02
5.113020669034368249e-02
5.113129808343946925e-02
5.106904229648454030e-02
5.101619922876963337e-02
5.102829907461683273e-02
5.091153927565206239e-02
5.087473242652846422e-02
5.082299811688081870e-02
5.074313513618066568e-02
5.069567978976440709e-02
5.069665719365015061e-02
5.067757505532278356e-02
5.057588298210811267e-02
5.052256607309340425e-02
5.050925276286147292e-02
5.046128849434462771e-02
5.043201292478901449e-02
5.052890348696594675e-02
5.029826925773746293e-02
5.025607661943364002e-02
5.024498359828220156e-02
5.022245530860920681e-02
5.015001664148700106e-02
5.004690530175010671e-02
5.010059573075307388e-02
5.007715005992005586e-02
4.997956583927794239e-02
4.995439428119132635e-02
4.990089133539286209e-02
4.983563628125049078e-02
4.982900932669345057e-02
4.975665611257235055e-02
4.974015429198344607e-02
