5.577333342140649020e-01 5.836641144238017276e-01 4.145807056768476273e-01 4.447950288762114179e-01 4.195786731266133440e-01 4.626338922921257035e-01 3.937714783260941598e-01 4.015970349958728480e-01 4.045119249695316999e-01 4.220723439295558932e-01 3.799086661352009120e-01 4.055437018384927539e-01 3.776490715775218665e-01 3.711219453934125334e-01 3.674837107650338330e-01 3.509154291968893946e-01 3.737724609710645907e-01 3.568767464530996913e-01 3.370272729882841101e-01 3.091395412884652694e-01 3.424350857697682771e-01
5.231629425978421288e-01 5.200853619345048306e-01 5.016812186936044915e-01 5.044564932629227449e-01 4.611003362526821525e-01 4.137399789259059157e-01 4.652825023733677678e-01 4.554942633580152944e-01 4.566215122945834204e-01 4.142508223655190225e-01 4.395884820465162934e-01 4.242800191322693704e-01 4.051088540922855863e-01 3.884693928618904168e-01 3.999051652591548156e-01 3.832321650509153965e-01 3.774331182377158589e-01 3.483494821428302912e-01 3.302449434575831511e-01 3.432245965646993913e-01 3.298999723604360002e-01
4.845998188527601558e-01 5.235431248676944982e-01 4.965108830630540759e-01 4.614378315492374538e-01 4.969498157190310739e-01 4.319519817447486365e-01 4.615323067942536661e-01 4.116786648780397795e-01 4.427598310069724152e-01 4.423515213778737021e-01 4.563622846643916042e-01 4.150662687370169635e-01 3.819473627162107143e-01 3.629006199340123473e-01 4.057291912238060738e-01 3.729490765098816274e-01 3.740500776163120933e-01 3.773882928160283701e-01 3.531251440222810678e-01 3.625299483135939194e-01 3.586616195303558019e-01
5.769096242821567522e-01 4.757817963592108068e-01 5.021186972940809845e-01 4.477658896169153246e-01 4.456683563944531801e-01 4.350144258155512200e-01 4.469187699879996756e-01 4.539314367901287617e-01 4.382041563663784944e-01 3.767438975687355529e-01 4.012077885369915720e-01 3.471863833297403334e-01 3.953144911780188675e-01 3.708273833650403972e-01 4.017395374332617952e-01 3.555790831106532268e-01 3.839213716502166140e-01 3.571585765711250415e-01 3.298198460570328505e-01 3.292427713939415357e-01 4.074950436197525283e-01
4.985464820468026304e-01 5.301989149128200074e-01 4.797318748886018058e-01 4.970495127988304174e-01 4.900616972380504310e-01 4.359731917347208219e-01 4.480091151024013230e-01 4.285679360962476592e-01 4.176819318018821781e-01 4.791812128538432969e-01 4.219370524566258274e-01 4.226295413425537051e-01 3.588036238585252113e-01 3.940875304183697470e-01 3.811934353409568987e-01 3.914112352998752598e-01 3.689256884161875027e-01 3.424860440118153160e-01 3.877866899850961890e-01 3.399276055973761146e-01 3.411036574220212558e-01
4.848513269326439890e-01 4.838153732903645587e-01 5.178903656947795309e-01 5.352160795777882729e-01 4.588840072430138139e-01 4.493414653988437313e-01 3.945767287020694458e-01 4.458587183855616809e-01 4.349477676379018831e-01 4.739076570805368371e-01 4.109240586810653517e-01 4.067614689094799507e-01 4.079142257041766251e-01 3.997427734726230475e-01 3.916210532933068755e-01 3.684721233824817532e-01 3.646082074343592883e-01 3.396141414092857524e-01 3.375111538759573704e-01 3.259751841052525578e-01 3.442454969218862182e-01
4.901301729589601641e-01 4.790543690337515370e-01 4.841790925465420670e-01 4.989357810982539276e-01 4.561591891934188570e-01 4.619209834054926467e-01 4.826578708875761126e-01 5.154582748386709046e-01 4.184165602177659649e-01 4.209677613444360311e-01 5.520242667991509533e-01 6.433377259946624349e-01 4.063088491154898674e-01 4.030892678058264900e-01 3.527640774189994555e-01 3.783360291031968581e-01 3.805319012403372003e-01 3.732185408384069980e-01 4.129661912002056123e-01 3.414790757985735059e-01 3.265606469441902915e-01
4.969790166358033501e-01 4.869942848126790902e-01 4.915861058226242419e-01 4.146377839112789787e-01 4.509679080785406469e-01 4.229802369721015198e-01 3.988055898129164722e-01 4.539221604709770541e-01 4.011381672788170705e-01 4.292538889566442362e-01 3.944285217022540646e-01 3.968438591399220949e-01 4.058258400118167630e-01 4.013681789205982287e-01 3.925957401570646654e-01 3.702641768009217738e-01 3.744067750020448893e-01 3.604484611177971032e-01 3.235624913505710243e-01 3.475039008684939201e-01 3.746629101088589375e-01
5.148683326557195183e-01 4.592205770291545308e-01 4.913069424345144487e-01 5.369155740939141053e-01 4.817448304054807728e-01 4.530847234780074895e-01 4.451195369150203196e-01 4.299842290297476444e-01 4.312427307949157629e-01 4.233040268845145171e-01 4.325172039662399937e-01 4.163476047508787303e-01 4.288582326567916825e-01 4.030245985718648449e-01 3.891011311777479165e-01 3.935910841295860996e-01 3.890654650725345887e-01 3.963562447609172978e-01 3.896352643131499871e-01 3.354827126847643726e-01 3.199507390275384000e-01
5.745898172323116171e-01 5.136904754675946094e-01 4.915543702786496216e-01 5.025465749420051642e-01 5.287577842448764054e-01 4.574746317385658956e-01 4.722620530989615206e-01 4.712137229341791800e-01 4.639359530767245277e-01 4.018145581457307491e-01 4.326861176007218979e-01 8.707043012705197871e-01 1.046905537894235572e+00 1.266192176257659341e+00 1.035275027421437510e+00 8.766351720874527853e-01 8.399908156953720395e-01 7.867561794526155561e-01 7.254608941923516019e-01 8.510848978469195414e-01 7.497729393972593082e-01
