5.231613091102746971e-01 4.756689749312667526e-01 4.867231848383853920e-01 4.405167983719484037e-01 4.625984036230852969e-01 4.184317144221955664e-01 3.921546297351809485e-01 4.016498358159025783e-01 3.844641998326402410e-01 3.752241941417828186e-01 3.449321118803715391e-01
5.735843200040831036e-01 4.638033783749261341e-01 4.566505261522547099e-01 4.573334318165234169e-01 4.347564694869093804e-01 4.152067072037132767e-01 3.854369258614615545e-01 3.606605117181933551e-01 3.626721920090728024e-01 3.628919435485249978e-01 3.385200443552330296e-01
5.403358771131406835e-01 4.596902854987225950e-01 4.845253296717501601e-01 4.645131573066988984e-01 4.509901578342162543e-01 4.418362735147115528e-01 4.151272917338545421e-01 4.038228552491092138e-01 4.163619469938429907e-01 3.952668619011773243e-01 3.916200441218309902e-01
5.076810376088610743e-01 5.052032223600482208e-01 4.376871195443026163e-01 4.598297792155858765e-01 9.038794639773762851e-01 5.141565021464777896e-01 3.945928237315508014e-01 4.175941019516627994e-01 3.740664662971420196e-01 3.094872451843567185e-01 2.927293931378072145e-01
5.097450332018671482e-01 4.946082870850736501e-01 4.749452655453432204e-01 4.587204238204889983e-01 4.048883307016120647e-01 4.052748355644512079e-01 4.323681429723369440e-01 3.991938159859065860e-01 3.555814311183578824e-01 3.384853233508265946e-01 3.054579920592769282e-01
5.247689454425759070e-01 4.917370467446265381e-01 4.505797875728300705e-01 4.564820042282642376e-01 4.652882728843748539e-01 4.214068239936090143e-01 4.011286525360958088e-01 4.003493316447385153e-01 3.806707045247624821e-01 3.701421431889021507e-01 7.668717083662132117e-01
4.882761472082752241e-01 5.294895482574590861e-01 4.653103068401255871e-01 4.555294832712719066e-01 4.225329427155287698e-01 4.428743164005748967e-01 3.880737267943468183e-01 3.886300887122731695e-01 3.856484001826505637e-01 3.747522264406382142e-01 3.445034121616691869e-01
5.378800784756805342e-01 5.158021887423546170e-01 4.558099122107083789e-01 4.375986262314207620e-01 4.266077978032312701e-01 3.954869561144764289e-01 3.750710827498803801e-01 3.807238426751913263e-01 3.560212134586386301e-01 3.369904771849208114e-01 3.250215263652752040e-01
5.307196416365258518e-01 4.651044212609971584e-01 4.689654994519931730e-01 4.448612747591177974e-01 4.203189070011986161e-01 4.317473742998282904e-01 3.755429992000839379e-01 4.076391423054648300e-01 3.793772954738585668e-01 3.326635060135689770e-01 3.316312408046698246e-01
4.936501278169088680e-01 5.148560190759242650e-01 4.639922320262268585e-01 4.297582566424266171e-01 4.098081007613296745e-01 3.768987489980235583e-01 4.113734177993771945e-01 3.961641741155666474e-01 3.355981708154478493e-01 3.574131894212636551e-01 3.150729635918768645e-01
5.631626928336108673e-01 5.247501086538235437e-01 5.285474341784579533e-01 4.472300748574443152e-01 9.677097998173809223e-01 9.383965391150587143e-01 9.232593289441989315e-01 7.176871671852766976e-01 6.326746593697031296e-01 6.634580415612584270e-01 6.428900287691816651e-01
5.194191876401779151e-01 5.169018765517665592e-01 4.552864039075881220e-01 4.474210599049838755e-01 4.289694390895258946e-01 4.448417576786720118e-01 3.936618267620449196e-01 4.055476994960091064e-01 3.732320245564028083e-01 3.651198913545029567e-01 3.394891387288606621e-01
5.744369582394082130e-01 4.778267435395101570e-01 4.753839826868402896e-01 4.287747580303182815e-01 4.320349131372021034e-01 4.341546341506302142e-01 4.188596263317916901e-01 3.571375569216770907e-01 3.683506256540033941e-01 3.519475740017062870e-01 3.111829307972439063e-01
5.552154775242089668e-01 4.751476570807097177e-01 4.175681329444735357e-01 4.197012815847838141e-01 4.077288964872974319e-01 4.213900305500754007e-01 3.644285236684122742e-01 4.199084813210698375e-01 3.803467035417533726e-01 3.811336539523291211e-01 3.533076613243342767e-01
4.980615230438717456e-01 4.618348187721900699e-01 4.582102833051128754e-01 4.455307773394759918e-01 4.202818492079837820e-01 4.299958778748775856e-01 4.159770789686689230e-01 8.911274903616850374e-01 7.144028578456949052e-01 6.514063025071478163e-01 5.924806410090783793e-01
5.288854268396534497e-01 5.034911450598922311e-01 4.773669403582919135e-01 4.643891935207170030e-01 4.350237748444986119e-01 4.055358778402560760e-01 3.963294536204973739e-01 3.847779053256282777e-01 3.817195762208032139e-01 3.409237870950547755e-01 3.493618704535740860e-01
5.394508829589262922e-01 5.273666475981563240e-01 4.759973541669663133e-01 5.311684872014771353e-01 5.513837032683717165e-01 5.423037499723140087e-01 5.165247520064332187e-01 5.058197617405173485e-01 5.342225817058102733e-01 4.564639706246679252e-01 4.669670146169183633e-01
5.268903223145769976e-01 4.690195992686209125e-01 4.895748278909429763e-01 4.563035065957531944e-01 6.025424133588742626e-01 6.578098019814747621e-01 7.886804915846026276e-01 5.915361502775831060e-01 6.723616406073722462e-01 5.653507027974231658e-01 5.608403250307963939e-01
5.302189255981373250e-01 4.908250210571188377e-01 5.608855546037615492e-01 4.322220734837732281e-01 1.076583408926550023e+00 5.782369975669191531e-01 4.529015807179927466e-01 4.203557907820660300e-01 3.841231430965458826e-01 3.723888668036515193e-01 3.495917905334535725e-01
5.620231526733427962e-01 4.688457467170265569e-01 4.749011813478256072e-01 4.249342692714139225e-01 4.770621006087278904e-01 4.275562816443996272e-01 4.082694002796505295e-01 3.706341159919502859e-01 4.013736392590598889e-01 3.675860325071654278e-01 3.677011382500994241e-01
