5.842247435696887869e-01 4.945092658507505012e-01 4.482537848516082168e-01 4.360831202581634258e-01 9.669598439354403219e-01 6.186459937363429917e-01 6.625738450714019345e-01 8.403655023621011688e-01 1.119851088234538938e+00 8.534488126372451466e-01 6.034338151381654081e-01 4.754139589810136846e-01 4.817908141035278091e-01 4.694821820917495780e-01 4.088132090748343717e-01 4.013184507610595420e-01 3.901306887650906052e-01 3.843668310214569117e-01 3.330917089992334601e-01 3.255292425500404541e-01 3.417225503821004762e-01
5.708536404408768306e-01 5.552407432870334336e-01 2.117394570763790114e+02 2.064079151546107767e+02 2.015119258300386491e+02 1.965015560436488897e+02 1.916825073998359130e+02 1.870184099632994901e+02 1.821725932390243372e+02 1.780040955873346888e+02 1.733578918210076836e+02 1.690913848665176147e+02 1.650154134950103924e+02 1.609709860274041944e+02 1.569431560937123891e+02 1.531846924741931844e+02 1.495321608030881464e+02 1.458078010617415998e+02 1.422312247267439886e+02 1.388158485649806835e+02 1.351524324730858950e+02
5.908052702036490356e-01 4.866065673192110363e-01 4.444268116646918898e-01 4.245132221533946537e-01 4.098675109651930271e-01 3.795853516832340402e-01 3.742259069580461395e-01 4.016620554544396149e-01 5.341490514827081926e-01 4.184624481759759984e-01 1.058101252040758000e+00 1.034741048695519750e+00 7.270788277233798391e-01 7.315476703797807456e-01 1.321856666344436881e+00 1.339855768263656044e+00 1.281226788992294363e+00 1.469275198232626201e+00 1.734759524252824869e+00 1.626026448400520241e+00 1.410357276938699833e+00
5.364256494495298622e-01 5.560966690917586996e-01 4.303475066759763212e-01 4.123905402284370747e-01 4.183994730343355561e-01 4.301928865988485784e-01 3.789531595856910351e-01 3.777033262551480752e-01 3.623876514925890024e-01 3.206053692389406184e-01 2.941205044498184651e-01 2.970235216655408017e-01 3.426605921228937368e-01 2.605068552653553304e-01 2.480858142136382893e-01 2.362151910592150961e-01 2.046049168751759018e-01 1.951142167376007652e-01 1.838505378683860103e-01 1.657212119931844863e-01 1.728201015635973392e-01
4.876429713641989849e-01 4.513550208815104159e-01 5.258500106202566027e-01 1.398877744074411789e+00 1.372804512532451282e+00 3.580235679348693800e+00 3.714215620110350002e+00 3.849253847941606743e+00 3.955597075124494211e+00 5.346999340981835047e+00 5.265125248823787629e+00 5.364427252930885182e+00 5.382681127199381521e+00 5.396884496963588518e+00 5.371137967798113699e+00 5.256722649147507198e+00 5.218060570463560310e+00 5.186393050032080509e+00 4.966600876535907538e+00 5.001414998219171792e+00 4.965558293857242234e+00
5.141002261193561296e-01 4.934874189636093700e-01 4.422417163088920300e-01 3.860894067310562394e-01 4.069938833711755355e-01 3.776283703319531226e-01 3.469538592315046244e-01 3.647263629231344284e-01 3.393367063631587133e-01 3.149401006546940218e-01 2.658674946464438804e-01 2.865472114584510788e-01 2.386663531013909767e-01 2.577225881024504672e-01 2.432338131654201430e-01 2.172710233780043021e-01 1.659066487184571059e+00 1.616627464936341463e+00 1.601621425668110055e+00 1.544200035580995944e+00 1.548044891683857616e+00
5.646275141081817939e-01 4.562325700532013917e-01 3.840469112571791022e-01 4.130365492067291089e-01 4.578002366986032579e-01 4.066058276536215210e-01 3.587600648126563763e-01 3.585297229090682603e-01 3.673299308501325466e-01 3.050765744024380166e-01 4.868683551116447239e-01 1.545698580975753078e+00 1.399278428322163759e+00 1.318073519822004158e+00 1.307162663638466338e+00 1.622763084240897324e+00 2.433981970351775992e+00 2.159277623821009406e+00 1.967478369071754551e+00 1.980987750883248077e+00 1.987808282639942137e+00
5.238833200038269799e-01 5.300274420759129024e-01 7.338618611045327755e-01 1.155794150576858748e+00 1.003821279828400970e+00 8.608615062950932817e-01 7.979167705596001969e-01 7.204154927975164879e-01 7.139700049677062399e-01 7.369494267618730277e-01 6.421871320733625321e-01 6.260832667621485381e-01 5.927757687632069228e-01 6.035940683652718519e-01 5.754125562251644066e-01 5.581522592027111651e-01 5.418322750363689932e-01 4.899886224332954399e-01 4.769621347870346417e-01 4.402693539209753260e-01 4.204418272515253463e-01
4.940981600950716257e-01 5.320490731831400977e-01 4.249051893958617487e-01 4.819983232279358432e-01 4.345575681869954798e-01 3.777349831718017081e-01 4.040683033078973918e-01 3.554714688978698467e-01 3.857810709105078950e-01 3.496877109417322327e-01 3.094860289539123621e-01 3.287149882724948458e-01 3.378695236057940865e-01 2.816081240903892668e-01 2.840145249494951951e-01 2.512438922799913876e-01 2.487696691787305847e-01 2.446294811514257150e-01 2.250549048958904452e-01 2.075244997610675712e-01 1.855639204750711979e-01
5.169772702188636382e-01 4.897613745502835125e-01 4.787473377677960440e-01 4.672872572767437505e-01 4.464387942721740332e-01 4.211828574209483533e-01 3.664983478134510864e-01 3.419801769993789931e-01 3.687811062395978112e-01 3.454765774609038220e-01 3.259593898736962703e-01 3.274869789814089938e-01 2.712109193848424304e-01 3.337585255520802985e-01 2.681746267247725468e-01 2.876132964577834406e-01 4.767746329583933407e-01 2.992487005015416202e-01 2.307040186301510809e-01 2.144242665803843262e-01 2.059554038666168430e-01
